id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,www_2,tipoUniEco,latitud,longitud,fecha_alta,MAPS,IMAGEN 
895472,09015722412002431000000000U8,FORO DE ARTES Y MEDIOS EXPERIMENTALES,,722412,Bares,0 a 5 personas,CALLE,OSLO,CALLE,NIZA,CALLE,COPENHAGUE,AVENIDA,PASEO DE LA REFORMA,3,,,,,,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,803,13,,,,http://,Fijo,19.42774281,-99.16354073,2014-12,"https://www.google.com/maps/@19.42774281,-99.16354073,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42774281,-99.16354073!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42774281%2C-99.16354073&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1060864,09017722411000023001000000U3,FORO OCEANIA,MASAC CENTRO DE DIVERSIONES SA,722411,Centros nocturnos,0 a 5 personas,AVENIDA,FERROCARRIL INDUSTRIAL,CALLE,NORTE 25,CALLE,ESCAPE 2114A,AVENIDA,FERROCARRIL INDUSTRIAL,100,,,,,,COLONIA,PROGRESISTA,,,,15530,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,441,15,5557851521,ARTURO@HYSTERIADISCO.COM,,http://,Fijo,19.43502303,-99.10482047,2010-07,"https://www.google.com/maps/@19.43502303,-99.10482047,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43502303,-99.10482047!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43502303%2C-99.10482047&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7713780,09005722330000021000000000U4,FRICE FRITO BAJO CERO,FRICE SA DE CV,722412,Bares,0 a 5 personas,AVENIDA,INSTITUTO POLITECNICO NACIONAL,EJE VIAL,5 NORTE (MONTEVIDEO),AVENIDA,OTAVALO,CALLE,PAYTA,363,,,,,316  317,COLONIA,LINDAVISTA SUR,,,,7300,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,949,22,5559041438,,,http://,Semifijo,19.49121057,-99.13359287,2019-11,"https://www.google.com/maps/@19.49121057,-99.13359287,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.49121057,-99.13359287!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.49121057%2C-99.13359287&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
694348,09017722412000611000000000U3,FROGS BEER,,722412,Bares,0 a 5 personas,CALLE,DAMASCO,CALLE,PENIQUES,CALLE,MARCOS,CALLE,JERIC”,213,,,,0,,COLONIA,SIMON BOLIVAR,,,,15410,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,85,2,,,,http://,Fijo,19.45037104,-99.09503779,2014-12,"https://www.google.com/maps/@19.45037104,-99.09503779,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.45037104,-99.09503779!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.45037104%2C-99.09503779&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
655777,09017722412000141000000000U1,FRUTAS LEGUMBRES TEPACHE Y AGUA DE COCO,,722412,Bares,0 a 5 personas,CALLE,CAIRO,CALLE,MARRUECOS,CALLE,PERSIA,CALLE,CAIRO,26,,MERCADO PUBLICO,PASILLO,276,,COLONIA,ROMERO RUBIO,MERCADO PUBLICO,MERCADO ROMERO RUBIO,275 Y 276,15400,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,030A,28,,,,http://,Fijo,19.44388812,-99.09999785,2010-07,"https://www.google.com/maps/@19.44388812,-99.09999785,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44388812,-99.09999785!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44388812%2C-99.09999785&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7721320,09011722412000241000000000U2,GAELUS WINGS,,722412,Bares,0 a 5 personas,AVENIDA,TLAHUAC,AVENIDA,RENO,CALLE,OLIVOS,AVENIDA,RENO,5295,SN,,,0,,COLONIA,LOS OLIVOS,,,,13210,9,CIUDAD DE M…XICO,11,TL¡HUAC,1,Tl·huac,58,8,,,,http://,Fijo,19.30493828,-99.06178297,2019-11,"https://www.google.com/maps/@19.30493828,-99.06178297,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.30493828,-99.06178297!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.30493828%2C-99.06178297&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7733542,09015722412004142000000000U9,GARAGE,,722412,Bares,6 a 10 personas,AVENIDA,TAMAULIPAS,CALLE,MEXICALI,CALLE,ALFONSO REYES,CALLE,ENSENADA,152,,,,,,COLONIA,HIPODROMO,,,,6100,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1337,12,,,,http://,Fijo,19.40878679,-99.17620357,2019-11,"https://www.google.com/maps/@19.40878679,-99.17620357,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40878679,-99.17620357!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40878679%2C-99.17620357&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7743175,09015722412004302000000000U9,GARAGE MODELO,,722412,Bares,6 a 10 personas,CALLE,SALVADOR DIAZ MIRON,CALLE,FRESNO,CALLE,CEDRO,CALLE,MIRTO,183,E,,,,,COLONIA,SANTA MARIA LA RIBERA,,,,6400,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,555,9,,,,http://,Fijo,19.44951616,-99.16200774,2019-11,"https://www.google.com/maps/@19.44951616,-99.16200774,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44951616,-99.16200774!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44951616%2C-99.16200774&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
984432,09015722411000303000000000U3,GUADALAJARA DE NOCHE,,722411,Centros nocturnos,11 a 30 personas,PEATONAL,REPUBLICA DE HONDURAS,PEATONAL,CALLEJON DE GARIBALDI,CALLE,ALLENDE,CALLE,REP⁄BLICA DE PER⁄,,SN,,,,,COLONIA,CENTR0,,,,6020,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,644,22,,,,http://,Fijo,19.44077487,-99.1378781,2010-07,"https://www.google.com/maps/@19.44077487,-99.1378781,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44077487,-99.1378781!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44077487%2C-99.1378781&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1038959,09010461110028041010000000U1,HAMBURGUESAS Y MICHES,,722412,Bares,0 a 5 personas,CALLE,ALTA TENSION,CALLE,GERANIO,CALLE,ALHELI,CALLE,ALHELÕ,,SN,,,,,COLONIA,TORRES DE POTRERO,,,,1840,9,CIUDAD DE M…XICO,10,¡LVARO OBREG”N,1,¡lvaro ObregÛn,1684,34,,,,http://,Fijo,19.33002214,-99.25247968,2010-07,"https://www.google.com/maps/@19.33002214,-99.25247968,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.33002214,-99.25247968!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.33002214%2C-99.25247968&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7153178,09006722330000052000000000U7,HARD BAR,,722412,Bares,6 a 10 personas,AVENIDA,GUADALUPE VICTORIA,PRIVADA,GUADALUPE,CALLE,PRIVADA GUADALUPE VICTORIA,CALLE,TALLERES GR¡FICOS,65,,,,,,COLONIA,AGRICOLA PANTITLAN,,,,8100,9,CIUDAD DE M…XICO,6,IZTACALCO,1,Iztacalco,58,17,,,,http://,Fijo,19.41569328,-99.06879779,2019-11,"https://www.google.com/maps/@19.41569328,-99.06879779,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41569328,-99.06879779!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41569328%2C-99.06879779&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9118612,09017722412001011000000000U5,HBLUE,,722412,Bares,0 a 5 personas,AVENIDA,GENERAL FRANCISCO MORAZAN,CALLE,15,CALLE,17,AVENIDA,10,85,A,,,,,COLONIA,IGNACIO ZARAGOZA,,,,15000,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,1172,11,,,,http://,Fijo,19.41496554,-99.09482894,2019-11,"https://www.google.com/maps/@19.41496554,-99.09482894,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41496554,-99.09482894!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41496554%2C-99.09482894&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7268749,09006722412000351000000000U9,HERBALIFE,,722412,Bares,0 a 5 personas,AVENIDA,NORTE,CERRADA,SANTA LUCIA,CALLE,6,AVENIDA,XOCHIMILCO,312,,,,0,,COLONIA,AGRICOLA PANTITLAN,,,,8100,9,CIUDAD DE M…XICO,6,IZTACALCO,1,Iztacalco,96,3,,,,http://,Fijo,19.40969277,-99.05947097,2019-11,"https://www.google.com/maps/@19.40969277,-99.05947097,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40969277,-99.05947097!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40969277%2C-99.05947097&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7613954,09011722412000351000000000U9,HERBALIFE CLUB LAS MARIPOSAS,,722412,Bares,0 a 5 personas,CALLE,VICENTE GUERRERO,CALLE,PASEO NUEVO,CALLE,ANDRES QUINTANA ROO,CALLE,GUADALUPE VICTORIA,137,SN,,,0,,COLONIA,VICENTE GUERRERO,,,,13450,9,CIUDAD DE M…XICO,11,TL¡HUAC,1,Tl·huac,166,24,,,,http://,Fijo,19.2938151,-99.0145596,2019-11,"https://www.google.com/maps/@19.2938151,-99.0145596,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.2938151,-99.0145596!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.2938151%2C-99.0145596&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9345287,09015722412005241000000000U8,HOOKA LOUNGE,BOLESPI SA DE CV,722412,Bares,0 a 5 personas,CALLE,CAMPECHE,CALLE,CHILPANCINGO,CALLE,CULIACAN,CALLE,CAMPECHE,284,,,,0,,COLONIA,HIPODROMO CONDESA,,,,,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1341,1,5544991070,FACTURACIONHKLOUCH@GMAIL.COM,WWW.HOOKAH.COM.MX,http://WWW.HOOKAH.COM.MX,Fijo,19.40829966,-99.17077712,2021-05,"https://www.google.com/maps/@19.40829966,-99.17077712,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40829966,-99.17077712!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40829966%2C-99.17077712&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8339814,09016722412000931000000000S7,HOP 4,SU ZANAHORIA CERVECERA ABC SA DE CV,722412,Bares,0 a 5 personas,AVENIDA,EJERCITO NACIONAL MEXICANO,CALLE,ALEJANDRO DUMAS,CALLE,ALFREDO TENNYSON,AVENIDA,HOMERO,622,,,,,A,COLONIA,POLANCO IV SECCION,,,,11550,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,656,15,,HEAD@BEERHUB.MX,WWW.HOPTHEBEEREXPERIENCE.COM,http://WWW.HOPTHEBEEREXPERIENCE.COM,Fijo,19.43790127,-99.19507053,2019-11,"https://www.google.com/maps/@19.43790127,-99.19507053,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43790127,-99.19507053!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43790127%2C-99.19507053&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8539815,09014722412001133000000000S4,HOP THE BEER EXPERIENCE,,722412,Bares,11 a 30 personas,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),EJE VIAL,5 SUR (EUGENIA),CALLE,CONCEPCION BEISTEGUI,CALLE,Y¡CATAS,870,,,,,,COLONIA,NARVARTE PONIENTE,,,,3020,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,420,10,,,,http://,Fijo,19.38695841,-99.15682481,2019-11,"https://www.google.com/maps/@19.38695841,-99.15682481,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.38695841,-99.15682481!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.38695841%2C-99.15682481&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8646529,09002722412000351000000000U8,HUNTERS,,722412,Bares,0 a 5 personas,AVENIDA,AQUILES SERDAN,CALLE,REY MAXTLA,AVENIDA,FF. CC. NACIONALES,CALLE,REINA X”CHITL,0,SN,,,0,,COLONIA,SANTO DOMINGO,,,,2160,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,294,13,5523121520,,,http://,Fijo,19.48543743,-99.18989461,2019-11,"https://www.google.com/maps/@19.48543743,-99.18989461,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.48543743,-99.18989461!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.48543743%2C-99.18989461&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7743069,09015722412004271000000000U6,ICHNIU PULQUERIA BAR,,722412,Bares,0 a 5 personas,EJE VIAL,1 NORTE (JOSE ANTONIO ALZATE),CALLE,DOCTOR ENRIQUE GONZALEZ MARTINEZ,PRIVADA,ALZATE,CALLE,SOR JUANA IN…S DE LA CRUZ,58,,,,0,,COLONIA,SANTA MARIA LA RIBERA,,,,6400,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,485,19,,,,http://,Fijo,19.44665399,-99.15587164,2019-11,"https://www.google.com/maps/@19.44665399,-99.15587164,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44665399,-99.15587164!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44665399%2C-99.15587164&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8228318,09002722412000542000000000U2,IDARIS DOMI,DOMI CATERING SA DE CV,722412,Bares,6 a 10 personas,AVENIDA,AQUILES SERDAN,CALLE,CAMINO A NEXTENGO,CALLE,5 DE FEBRERO,AVENIDA,FF. CC. NACIONALES,400,,CENTRO Y PLAZA COMERCIAL,PISO 1,,,BARRIO,SANTA APOLONIA,CENTRO Y PLAZA COMERCIAL,PABELLON AZCAPOTZALCO,400,2790,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,472,17,,,,http://,Fijo,19.47297007,-99.18943306,2019-11,"https://www.google.com/maps/@19.47297007,-99.18943306,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.47297007,-99.18943306!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.47297007%2C-99.18943306&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7983538,09016722412000784000000000U0,INCANTATUM,,722412,Bares,31 a 50 personas,CIRCUITO,INTERIOR (AVENIDA REVOLUCION),CALLE,ANTONIO MACEO,CALLE,JOSE MARTI,AVENIDA,JALISCO,107,,,,0,,COLONIA,TACUBAYA,,,,11870,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,1175,4,5517629062,ALOZA.FACTURAS@GMAIL.COM,,http://,Fijo,19.40500272,-99.18464908,2019-11,"https://www.google.com/maps/@19.40500272,-99.18464908,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40500272,-99.18464908!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40500272%2C-99.18464908&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8604605,09007722412000901000000000U9,JACK VILLA,,722412,Bares,0 a 5 personas,CALLE,JARDIN ORQUIDEAS,AVENIDA,EMILIANO ZAPATA,AVENIDA,IGNACIO ALDAMA,CALLE,JARDÕN PENSAMIENTOS,4,MANZANA 21,,,,,COLONIA,JARDINES DE SAN LORENZO TEZONCO,,,,9940,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,3539,2,5564059714,,,http://,Fijo,19.29493372,-99.07340523,2019-11,"https://www.google.com/maps/@19.29493372,-99.07340523,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.29493372,-99.07340523!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.29493372%2C-99.07340523&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9305035,09012722412001121000000000U5,JAIBOL,JAIBOL SA DE CV,722412,Bares,51 a 100 personas,EJE VIAL,2 Oriente (Avenida Canal de Miramontes),CALZADA,Calzada del Hueso,CALLE,Monza,CALLE,CiprÈs,3155,,,,0,,COLONIA,PRADOS COAPA,,,,14320,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,233,31,,,,http://,Fijo,19.30218219,-99.12485356,2020-11,"https://www.google.com/maps/@19.30218219,-99.12485356,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.30218219,-99.12485356!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.30218219%2C-99.12485356&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7732792,09015722412004062000000000U9,JALAPE—OS POP. RESTAURANTE BAR,GASTRONOMICA DE CHURROS LA CONDESA SA DE CV,722412,Bares,6 a 10 personas,CALLE,GENOVA,AVENIDA,PASEO DE LA REFORMA,CALLE,ESTRASBURGO,CALLE,BELGRADO,23,,,,,,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,945,18,,JSADALLAH@OULOOK.COM,,http://,Fijo,19.42720253,-99.1645885,2019-11,"https://www.google.com/maps/@19.42720253,-99.1645885,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42720253,-99.1645885!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42720253%2C-99.1645885&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
689956,09016722412000573001000000U7,JALEO BAR DE TAPAS,CASA FGLORCA SA DE CV,722412,Bares,6 a 10 personas,AVENIDA,EMILIO CASTELAR,CALLE,ANATOLE FRANCE,CALLE,OSCAR WILDE,CALLE,VIRGILIO,121,,,,,,COLONIA,POLANCO,,,,11540,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,764,5,5552818970,JALEOPOLANCO@GMAIL.COM,WWW.JALEO.MX,http://WWW.JALEO.MX,Fijo,19.42998228,-99.19744773,2014-12,"https://www.google.com/maps/@19.42998228,-99.19744773,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42998228,-99.19744773!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42998228%2C-99.19744773&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8603688,09012722412000842000000000U5,JARDIN CERVECERO BAR,,722412,Bares,6 a 10 personas,AVENIDA,INSURGENTES SUR,CALLE,SANTA ⁄RSULA,CALLE,ARENAL,CALLE,CUAUTLA,4087,,,,,,PUEBLO,SANTA URSULA XITLA,,,,14420,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,939,2,,,,http://,Fijo,19.28490597,-99.17582211,2019-11,"https://www.google.com/maps/@19.28490597,-99.17582211,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.28490597,-99.17582211!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.28490597%2C-99.17582211&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8596031,09017722411000051000000000U4,JARDIN ORQUIDEA EVENTOS SOCIALES,,722411,Centros nocturnos,0 a 5 personas,CALLE,NORTE 174,CALLE,BOLIVARES,CALLE,TRANSVAL,CALLE,NORTE 178,599,BIS,,,,,COLONIA,PENSADOR MEXICANO,,,,15510,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,333,7,,,WWW.JARDINORQUIDEA.COM,http://WWW.JARDINORQUIDEA.COM,Fijo,19.44307572,-99.08714404,2019-11,"https://www.google.com/maps/@19.44307572,-99.08714404,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44307572,-99.08714404!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44307572%2C-99.08714404&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
6877380,09016722411000103001020536S5,JOY ROO0M,OPERADORA TRISORA SAPI DE CV,722411,Centros nocturnos,11 a 30 personas,AVENIDA,EJ…RCITO NACIONAL MEXICANO,AVENIDA,FERROCARRIL DE CUERNAVACA,CALLE,MOLIERE,BOULEVARD,MIGUEL DE CERVANTES SAAVEDRA,843,,,,,,COLONIA,GRANADA,CENTRO Y PLAZA COMERCIAL,PLAZA ANTARA,101-A,11520,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,444,13,,RENE.RIVERA@CINBERSOL.COM,,http://,Fijo,19.43859518,-99.2030219,2019-04,"https://www.google.com/maps/@19.43859518,-99.2030219,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43859518,-99.2030219!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43859518%2C-99.2030219&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1029335,09015463215013292001000000U1,JUANA LA LOCA,VAIVEN SA DE CV,722412,Bares,0 a 5 personas,EJE VIAL,3 PONIENTE (SALAMANCA),AVENIDA,OAXACA,CALLE,COLIMA,CALLE,COZUMEL,107,,,,,,COLONIA,ROMA NORTE,,,,6700,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1093,12,,,,http://,Fijo,19.41722713,-99.16918526,2010-07,"https://www.google.com/maps/@19.41722713,-99.16918526,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41722713,-99.16918526!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41722713%2C-99.16918526&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
829327,09007465111005171010000000U3,JUGOS DE PULQUE Y ACCESORIOS,,722412,Bares,0 a 5 personas,CALLE,MARTIN DE PLATA,CERRADA,LOS PIRULES,AVENIDA,TLAHUAC,CALLE,HERMANOS WRIGHT,0,SN,,,0,,COLONIA,DOCE DE DICIEMBRE,,,,9870,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,1867,30,,,,http://,Fijo,19.32839407,-99.10114749,2014-12,"https://www.google.com/maps/@19.32839407,-99.10114749,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.32839407,-99.10114749!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.32839407%2C-99.10114749&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9039037,09017722412000941000000000U4,JULYS BEER,,722412,Bares,0 a 5 personas,CALLE,PAILEROS,CALLE,SERICULTURA,CALLE,TIPOGRAFIA,CALLE,YESEROS,19,,,,,,COLONIA,20 DE NOVIEMBRE,,,,15300,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,259,5,,,,http://,Fijo,19.4423398,-99.11178984,2019-11,"https://www.google.com/maps/@19.4423398,-99.11178984,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.4423398,-99.11178984!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.4423398%2C-99.11178984&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9079029,09003722412000783000000000U0,JUPITER CERVECERIA,,722412,Bares,11 a 30 personas,CALLE,HIGUERA,CALLE,CABALLO CALCO,CALLE,ARTURO IBA—EZ,AVENIDA,MIGUEL HIDALGO,22,BC,,,,,COLONIA,COYOACAN CENTRO,,,,4100,9,CIUDAD DE M…XICO,3,COYOAC¡N,1,Coyoac·n,145,5,,,,http://,Fijo,19.3487148,-99.16114052,2019-11,"https://www.google.com/maps/@19.3487148,-99.16114052,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.3487148,-99.16114052!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.3487148%2C-99.16114052&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7733563,09015722412004151000000000U0,JUZ NATUREL,,722412,Bares,0 a 5 personas,AVENIDA,NI—OS HEROES,EJE VIAL,2 SUR (DOCTOR OLVERA),CALLE,DOCTOR PASTEUR,EJE VIAL,2-A SUR (DOCTOR BALMIS),231,B,,,,,COLONIA,DOCTORES,,,,6720,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1125,12,,,,http://,Fijo,19.41546252,-99.15103466,2019-11,"https://www.google.com/maps/@19.41546252,-99.15103466,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41546252,-99.15103466!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41546252%2C-99.15103466&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8625548,09015722412004693000000000U1,KARAOKE BAR BEER GARDEN ROMA,ELLIM ARIA S DE RL DE CV,722412,Bares,11 a 30 personas,CALLE,PUEBLA,EJE VIAL,2 PONIENTE (MONTERREY),CALLE,3 PONIENTE (MEDELLIN),AVENIDA,CHAPULTEPEC,213,,,,,,COLONIA,ROMA NORTE,,,,6700,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,998,10,,BEERGARDEN21@GMAIL.COM,,http://,Fijo,19.42202105,-99.16566264,2019-11,"https://www.google.com/maps/@19.42202105,-99.16566264,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42202105,-99.16566264!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42202105%2C-99.16566264&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
